article_title,country,article_quality,revision_id,population,region
Hussein Hagi Bood,Somalia,"""Stub""",1106104619,17.6,EASTERN AFRICA
Abdi Hassan Buni,Somalia,"""Start""",1091978667,17.6,EASTERN AFRICA
Dahir Mohamud Gelle,Somalia,"""Stub""",1086845086,17.6,EASTERN AFRICA
Abdikarin Dahir,Somalia,"""Stub""",919546861,17.6,EASTERN AFRICA
Abdikarim Dhaaye,Somalia,"""Stub""",916623039,17.6,EASTERN AFRICA
Ali Dhere,Somalia,"""Stub""",1111018225,17.6,EASTERN AFRICA
Djama Ali Moussa,Somalia,"""Stub""",1084934202,17.6,EASTERN AFRICA
Ahmed Farah Dualeh,Somalia,"""Stub""",1088167837,17.6,EASTERN AFRICA
Mohamed Omar Dubad,Somalia,"""Start""",1036128178,17.6,EASTERN AFRICA
Osman Dubbe,Somalia,"""Start""",1104337611,17.6,EASTERN AFRICA
Mohamed Ali Facaye,Somalia,"""Stub""",959891467,17.6,EASTERN AFRICA
Abdulcadir Gabeire Farah,Somalia,"""B""",1083176145,17.6,EASTERN AFRICA
Abdulrahim Abby Farah,Somalia,"""C""",1082812482,17.6,EASTERN AFRICA
Ahmed Moalim Fiqi,Somalia,"""Start""",1113844912,17.6,EASTERN AFRICA
Mohamud Abdi Gaab,Somalia,"""Stub""",1059533900,17.6,EASTERN AFRICA
Ahmed Gacmayare,Somalia,"""Stub""",1055233016,17.6,EASTERN AFRICA
Garaad Abdulahi Garaad Soofe,Somalia,"""Start""",1092287063,17.6,EASTERN AFRICA
Garab-Yare,Somalia,"""Stub""",948816741,17.6,EASTERN AFRICA
Jama Mohamed Ghalib,Somalia,"""Start""",1113251693,17.6,EASTERN AFRICA
Ahmed Mohamed Gulaid,Somalia,"""Stub""",1088536676,17.6,EASTERN AFRICA
Yusuf Ahmed Hagar Dabageed,Somalia,"""Start""",1057222114,17.6,EASTERN AFRICA
Zakaria Mohamed Haji-Abdi,Somalia,"""Start""",1001700462,17.6,EASTERN AFRICA
Anisa Hajimumin,Somalia,"""Start""",1114018333,17.6,EASTERN AFRICA
Abdulkadir Abdi Hashi,Somalia,"""Start""",1033350989,17.6,EASTERN AFRICA
Mohamed Ali Hassan,Somalia,"""Stub""",1051816121,17.6,EASTERN AFRICA
Zakia Hussein,Somalia,"""Stub""",1112017371,17.6,EASTERN AFRICA
Abdirahman Haji Aden Ibbi,Somalia,"""Stub""",1093240772,17.6,EASTERN AFRICA
Ibraahim Guure,Somalia,"""Stub""",1041051193,17.6,EASTERN AFRICA
Ibrahim Megag Samatar,Somalia,"""Start""",1100656361,17.6,EASTERN AFRICA
Hanifa Mohamed Ibrahim,Somalia,"""Stub""",1042602017,17.6,EASTERN AFRICA
Ahmed Mohamed Iman,Somalia,"""Stub""",1093959197,17.6,EASTERN AFRICA
Ibrahim Artan Ismail,Somalia,"""Stub""",1092718719,17.6,EASTERN AFRICA
Mohamed Sheikh Ismail,Somalia,"""Start""",1009328790,17.6,EASTERN AFRICA
Yusuf Mohamed Ismail,Somalia,"""Start""",1030025861,17.6,EASTERN AFRICA
Abdihamid Sheikh Abdisalam Isse,Somalia,"""Stub""",993306568,17.6,EASTERN AFRICA
Ahmed Sheikh Jama,Somalia,"""Stub""",971059346,17.6,EASTERN AFRICA
Bashir Mohamed Jama,Somalia,"""Start""",1047607338,17.6,EASTERN AFRICA
Farah Ali Jama,Somalia,"""Start""",1069321898,17.6,EASTERN AFRICA
Hibaq Jama,Somalia,"""Stub""",1082993295,17.6,EASTERN AFRICA
Mohamed Yusuf Jama,Somalia,"""Stub""",1105894241,17.6,EASTERN AFRICA
Abdirahman Janaqow,Somalia,"""Start""",1016481335,17.6,EASTERN AFRICA
Yusuf Hussein Jimaale,Somalia,"""Stub""",1109018708,17.6,EASTERN AFRICA
Abdirizak Jurile,Somalia,"""Start""",1114253924,17.6,EASTERN AFRICA
Muna Khalif,Somalia,"""Start""",1098095871,17.6,EASTERN AFRICA
Mohammed Awale Liban,Somalia,"""Stub""",1056519656,17.6,EASTERN AFRICA
Maslah Mohammed Siad Barre,Somalia,"""Start""",1049402564,17.6,EASTERN AFRICA
Mohammed Abdullah Hassan,Somalia,"""C""",1113177246,17.6,EASTERN AFRICA
Hassan Ali Mire,Somalia,"""C""",1113047346,17.6,EASTERN AFRICA
Hassan Moalim,Somalia,"""Stub""",1101935309,17.6,EASTERN AFRICA
Mohamed Ainanshe Guled,Somalia,"""Start""",1074486381,17.6,EASTERN AFRICA
Abdinur Sheikh Mohamed,Somalia,"""Stub""",1048396818,17.6,EASTERN AFRICA
Abdullahi Mohamed Nur,Somalia,"""Stub""",1044041777,17.6,EASTERN AFRICA
Haji Ibrahim Nur,Somalia,"""Stub""",1089443067,17.6,EASTERN AFRICA
Mohamed Nur,Somalia,"""C""",1050474386,17.6,EASTERN AFRICA
Mohamed Ali Nur,Somalia,"""GA""",1059166816,17.6,EASTERN AFRICA
Abdilqadir Ali Omar,Somalia,"""Stub""",1004888349,17.6,EASTERN AFRICA
Musa Kassim Omar,Somalia,"""Stub""",991598166,17.6,EASTERN AFRICA
Mustafa Mohammed Omar,Somalia,"""Start""",1115032770,17.6,EASTERN AFRICA
Abdirahman Dahir Osman,Somalia,"""Stub""",975462878,17.6,EASTERN AFRICA
Jama Abdullahi Qalib,Somalia,"""Stub""",1105878436,17.6,EASTERN AFRICA
Djama Rabile Ghod,Somalia,"""Start""",1100056788,17.6,EASTERN AFRICA
Said Mohamed Rage,Somalia,"""Stub""",994839148,17.6,EASTERN AFRICA
Ali Said Raygal,Somalia,"""Stub""",985430850,17.6,EASTERN AFRICA
Abdulkadir Sheikh Sakhawudeen,Somalia,"""Stub""",1113086828,17.6,EASTERN AFRICA
Yusuf Osman Samatar,Somalia,"""GA""",998215519,17.6,EASTERN AFRICA
Mohamed Adan Saqadhi,Somalia,"""Stub""",1095290994,17.6,EASTERN AFRICA
Aden Saran-Sor,Somalia,"""Stub""",919377968,17.6,EASTERN AFRICA
Ali Sheegow,Somalia,"""Stub""",1025739043,17.6,EASTERN AFRICA
Said Hassan Shire,Somalia,"""Stub""",1009111397,17.6,EASTERN AFRICA
Mohamud Siraji,Somalia,"""C""",1098114316,17.6,EASTERN AFRICA
Hawo Tako,Somalia,"""Stub""",1106611306,17.6,EASTERN AFRICA
Khalif Mumin Tohow,Somalia,"""Start""",1105752730,17.6,EASTERN AFRICA
Abdi Mohamed Ulusso,Somalia,"""Stub""",1106387858,17.6,EASTERN AFRICA
Omar Ismail Waberi,Somalia,"""Stub""",1074732557,17.6,EASTERN AFRICA
Deqa Yasin,Somalia,"""Start""",1032785373,17.6,EASTERN AFRICA
Deeq Sulaiman Yusuf,Somalia,"""Start""",977166270,17.6,EASTERN AFRICA
Mohamoud Hashi Abdi,Somalia,"""Stub""",1042062671,17.6,EASTERN AFRICA
Muse Bihi Abdi,Somalia,"""C""",1105150647,17.6,EASTERN AFRICA
Abdilahi Husein Iman Darawal,Somalia,"""Stub""",1062337689,17.6,EASTERN AFRICA
Abdillahi Mohamed Dahir,Somalia,"""Stub""",1055763252,17.6,EASTERN AFRICA
Omar Ali Abdillahi,Somalia,"""Stub""",961838890,17.6,EASTERN AFRICA
Abdirahim Ali Ismail,Somalia,"""Stub""",1033777237,17.6,EASTERN AFRICA
Mohamed Yusuf Abdirahman,Somalia,"""Stub""",1056374599,17.6,EASTERN AFRICA
Abdullahi Abdi Omar,Somalia,"""Stub""",1107511169,17.6,EASTERN AFRICA
Abdirahman Mohamed Abdullahi,Somalia,"""C""",1093454962,17.6,EASTERN AFRICA
Ahmed Haji Ali Adami,Somalia,"""Stub""",991379241,17.6,EASTERN AFRICA
Suleiman Mohamoud Adan,Somalia,"""Stub""",1100648418,17.6,EASTERN AFRICA
Zamzam Abdi Adan,Somalia,"""Stub""",1104180941,17.6,EASTERN AFRICA
Ahmed Aw Dahir,Somalia,"""Start""",1062918876,17.6,EASTERN AFRICA
Mohammed Ahmed Alin,Somalia,"""Stub""",1067230288,17.6,EASTERN AFRICA
Mohamed Nour Arrale,Somalia,"""Stub""",1010517655,17.6,EASTERN AFRICA
Abdirizak Ibrahim Mohamed Attash,Somalia,"""Stub""",1106387976,17.6,EASTERN AFRICA
Abdirahman Aw Ali Farrah,Somalia,"""Start""",1090813639,17.6,EASTERN AFRICA
Bashe Awil Omar,Somalia,"""Stub""",1080305059,17.6,EASTERN AFRICA
Buurmadow,Somalia,"""Start""",1060454282,17.6,EASTERN AFRICA
Mohamed Abdi Dhinbil,Somalia,"""Stub""",1105389938,17.6,EASTERN AFRICA
Hussein Ali Duale,Somalia,"""Start""",1061678975,17.6,EASTERN AFRICA
Hussein Abdi Dualeh,Somalia,"""Start""",1046373247,17.6,EASTERN AFRICA
Bashe Mohamed Farah,Somalia,"""Stub""",1100193203,17.6,EASTERN AFRICA
Khadra Haji Ismail Geid,Somalia,"""Stub""",1110909858,17.6,EASTERN AFRICA
Dayib Gurey,Somalia,"""Stub""",1105996972,17.6,EASTERN AFRICA
Suleiman Hassan Haddi,Somalia,"""Stub""",1080321751,17.6,EASTERN AFRICA
Suleiman Haglotosiye,Somalia,"""Start""",1113248839,17.6,EASTERN AFRICA
Hassan Ismail Yusuf,Somalia,"""Start""",1095741540,17.6,EASTERN AFRICA
Abdiaziz Hussein Hassan,Somalia,"""Stub""",1050666572,17.6,EASTERN AFRICA
Hussein Mohamed Mohamoud,Somalia,"""Stub""",1025215950,17.6,EASTERN AFRICA
Ibrahim Megag Samatar,Somalia,"""Start""",1100656361,17.6,EASTERN AFRICA
Hassan Isse Jama,Somalia,"""Start""",1082326113,17.6,EASTERN AFRICA
Abdiqani Mohamoud Jidhe,Somalia,"""Stub""",1102025422,17.6,EASTERN AFRICA
Dahir Riyale Kahin,Somalia,"""Start""",1114879468,17.6,EASTERN AFRICA
Mohamed Hussein Jama,Somalia,"""Stub""",1057643441,17.6,EASTERN AFRICA
Ahmed Mohamed Mohamoud,Somalia,"""GA""",1114881150,17.6,EASTERN AFRICA
Mohamed Ahmed Mohamud,Somalia,"""Stub""",1069732157,17.6,EASTERN AFRICA
Nafisat Yusuf Mohammed,Somalia,"""Start""",1013484175,17.6,EASTERN AFRICA
Ismail Haji Nour,Somalia,"""Stub""",1080319184,17.6,EASTERN AFRICA
Osman Saleban Jama,Somalia,"""Start""",1073933365,17.6,EASTERN AFRICA
Liban Yusuf Osman,Somalia,"""Start""",1078601021,17.6,EASTERN AFRICA
Ahmed Muhammad Aden Qeybe,Somalia,"""Stub""",1100656814,17.6,EASTERN AFRICA
Abdirisaq Waberi Roble,Somalia,"""Stub""",964350062,17.6,EASTERN AFRICA
Jibrell Ali Salad,Somalia,"""Start""",1086444472,17.6,EASTERN AFRICA
Abdirahman Saylici,Somalia,"""Stub""",1106387960,17.6,EASTERN AFRICA
Abdirahman Ahmed Ali Tuur,Somalia,"""C""",1114877231,17.6,EASTERN AFRICA
Faysal Ali Warabe,Somalia,"""C""",1105125295,17.6,EASTERN AFRICA
Ali Mohamed Warancadde,Somalia,"""Stub""",1050457012,17.6,EASTERN AFRICA
Ahmed Yusuf Yasin,Somalia,"""Stub""",1082812507,17.6,EASTERN AFRICA
Mohamed Yonis,Somalia,"""C""",1092949757,17.6,EASTERN AFRICA
Ali Mohamed Yussuf,Somalia,"""Stub""",1021493082,17.6,EASTERN AFRICA
Isse Ahmed Yusuf,Somalia,"""Stub""",1005192126,17.6,EASTERN AFRICA
Dulton Adams,South Africa,"""Stub""",1086408049,60.6,SOUTHERN AFRICA
Bongani Baloyi,South Africa,"""C""",1084870878,60.6,SOUTHERN AFRICA
Henry Barrington,South Africa,"""Start""",1091913293,60.6,SOUTHERN AFRICA
Japie Basson,South Africa,"""Start""",1091913341,60.6,SOUTHERN AFRICA
Christiaan Frederik Beyers,South Africa,"""Start""",1099763792,60.6,SOUTHERN AFRICA
Hendrietta Bogopane-Zulu,South Africa,"""Start""",1091913446,60.6,SOUTHERN AFRICA
Bongani Bongo,South Africa,"""C""",1093781956,60.6,SOUTHERN AFRICA
Henry Burton (South African politician),South Africa,"""Start""",1103715218,60.6,SOUTHERN AFRICA
Shaun Byneveldt,South Africa,"""Stub""",1086431155,60.6,SOUTHERN AFRICA
Marshall Campbell,South Africa,"""Start""",1112455259,60.6,SOUTHERN AFRICA
Geoffrey Cronjé,South Africa,"""Stub""",1087229553,60.6,SOUTHERN AFRICA
Rowan Cronjé,South Africa,"""C""",1090126948,60.6,SOUTHERN AFRICA
David Dichaba,South Africa,"""Stub""",1087229999,60.6,SOUTHERN AFRICA
"Nhlanhla ""Lux"" Dlamini",South Africa,"""Stub""",1105027900,60.6,SOUTHERN AFRICA
Stephanus Jacobus du Toit,South Africa,"""GA""",1070184582,60.6,SOUTHERN AFRICA
Jennifer Ferguson,South Africa,"""Start""",1084878734,60.6,SOUTHERN AFRICA
Benjamin Wesley Greenacre,South Africa,"""Stub""",1088248229,60.6,SOUTHERN AFRICA
Owen Horwood,South Africa,"""Start""",1084875345,60.6,SOUTHERN AFRICA
Danie Hough,South Africa,"""Stub""",1096032434,60.6,SOUTHERN AFRICA
John William Jagger,South Africa,"""Start""",1088423836,60.6,SOUTHERN AFRICA
Christina Jasson,South Africa,"""Start""",1095281104,60.6,SOUTHERN AFRICA
Makhosi Khoza,South Africa,"""Start""",1110352747,60.6,SOUTHERN AFRICA
Adam Kok III,South Africa,"""C""",1084880247,60.6,SOUTHERN AFRICA
Cornelius Kok II,South Africa,"""Start""",1027218749,60.6,SOUTHERN AFRICA
Joel Krige,South Africa,"""Stub""",1092237074,60.6,SOUTHERN AFRICA
Johannes Christoffel Krogh,South Africa,"""Start""",1097324284,60.6,SOUTHERN AFRICA
Dawid Kruiper,South Africa,"""Start""",1084880270,60.6,SOUTHERN AFRICA
Cornelis Jacobus Langenhoven,South Africa,"""C""",1100944645,60.6,SOUTHERN AFRICA
Maruping Lekwene,South Africa,"""Start""",1088788887,60.6,SOUTHERN AFRICA
Lindiwe Mabuza,South Africa,"""C""",1100374167,60.6,SOUTHERN AFRICA
Elizabeth Mafekeng,South Africa,"""C""",1084880274,60.6,SOUTHERN AFRICA
Mmusi Maimane,South Africa,"""GA""",1115303784,60.6,SOUTHERN AFRICA
Geoff Makhubo,South Africa,"""C""",1098843482,60.6,SOUTHERN AFRICA
Mabel Malherbe,South Africa,"""Start""",1091904503,60.6,SOUTHERN AFRICA
Neo Maneng,South Africa,"""Stub""",1090707645,60.6,SOUTHERN AFRICA
Themba Maseko,South Africa,"""Start""",1084880381,60.6,SOUTHERN AFRICA
Bandile Masuku,South Africa,"""C""",1084870676,60.6,SOUTHERN AFRICA
Qaqambile Matanzima,South Africa,"""C""",1084880360,60.6,SOUTHERN AFRICA
Khayelihle Mathaba,South Africa,"""Stub""",1084880305,60.6,SOUTHERN AFRICA
Graham McIntosh,South Africa,"""C""",1071895270,60.6,SOUTHERN AFRICA
Ntombi Lentheng Mekgwe,South Africa,"""Stub""",1084875290,60.6,SOUTHERN AFRICA
Jan Meyer,South Africa,"""B""",1100262444,60.6,SOUTHERN AFRICA
Clarence Mini,South Africa,"""C""",1084878322,60.6,SOUTHERN AFRICA
Wilton Mkwayi,South Africa,"""C""",1101374740,60.6,SOUTHERN AFRICA
Zwakele Mncwango,South Africa,"""C""",1114285475,60.6,SOUTHERN AFRICA
Ellen Molekane,South Africa,"""Stub""",1084871818,60.6,SOUTHERN AFRICA
Silas Molema,South Africa,"""Start""",1087407617,60.6,SOUTHERN AFRICA
John Moodey,South Africa,"""C""",1098205766,60.6,SOUTHERN AFRICA
Frederick Moor,South Africa,"""Start""",1086100029,60.6,SOUTHERN AFRICA
Viola Motsumi,South Africa,"""Start""",1084876921,60.6,SOUTHERN AFRICA
Dali Mpofu,South Africa,"""Start""",1113078843,60.6,SOUTHERN AFRICA
Mpumi Mpofu,South Africa,"""Stub""",1084874811,60.6,SOUTHERN AFRICA
Bongani Msomi,South Africa,"""Stub""",1084870895,60.6,SOUTHERN AFRICA
Prema Naidoo,South Africa,"""Start""",1086619086,60.6,SOUTHERN AFRICA
Sister Bernard Ncube,South Africa,"""C""",1092981088,60.6,SOUTHERN AFRICA
John Nkadimeng,South Africa,"""Start""",1106722224,60.6,SOUTHERN AFRICA
Sibongile Judith Nkomo,South Africa,"""Stub""",1112786688,60.6,SOUTHERN AFRICA
Stafford Parker,South Africa,"""Start""",1105552581,60.6,SOUTHERN AFRICA
Fawzia Peer,South Africa,"""Stub""",1084880279,60.6,SOUTHERN AFRICA
Penny Penny,South Africa,"""Start""",1092903833,60.6,SOUTHERN AFRICA
Pieter Gysbert Noodt,South Africa,"""Stub""",975860917,60.6,SOUTHERN AFRICA
Amichand Rajbansi,South Africa,"""C""",1066986085,60.6,SOUTHERN AFRICA
JN Reddy (politician),South Africa,"""GA""",1113392946,60.6,SOUTHERN AFRICA
Zamani Saul,South Africa,"""Start""",1084877243,60.6,SOUTHERN AFRICA
Helen Sauls-August,South Africa,"""Stub""",1098455848,60.6,SOUTHERN AFRICA
Charles Saunders (colonial administrator),South Africa,"""Start""",1098520391,60.6,SOUTHERN AFRICA
Floyd Shivambu,South Africa,"""C""",1093791445,60.6,SOUTHERN AFRICA
Archie Sibeko,South Africa,"""C""",1096673163,60.6,SOUTHERN AFRICA
Letitia Sibeko,South Africa,"""Start""",1107939937,60.6,SOUTHERN AFRICA
Edward Philip Solomon,South Africa,"""Start""",1106269773,60.6,SOUTHERN AFRICA
Max Sonnenberg,South Africa,"""Start""",1096328535,60.6,SOUTHERN AFRICA
Walter Stanford,South Africa,"""C""",1112747607,60.6,SOUTHERN AFRICA
Richard Stuttaford,South Africa,"""Start""",980482363,60.6,SOUTHERN AFRICA
Michael Tellinger,South Africa,"""Start""",1102506186,60.6,SOUTHERN AFRICA
Moses Twebe,South Africa,"""Stub""",1084874768,60.6,SOUTHERN AFRICA
Johannes Hendrikus Viljoen,South Africa,"""Stub""",1091590968,60.6,SOUTHERN AFRICA
Andries Waterboer,South Africa,"""Start""",1084880251,60.6,SOUTHERN AFRICA
Nicolaas Waterboer,South Africa,"""Start""",1105620135,60.6,SOUTHERN AFRICA
Alan Winde,South Africa,"""GA""",1107724739,60.6,SOUTHERN AFRICA
Thuli Dladla,South Africa,"""Stub""",1046068469,60.6,SOUTHERN AFRICA
Paul Dlamini,South Africa,"""Stub""",1081249695,60.6,SOUTHERN AFRICA
Prince Sozisa Dlamini,South Africa,"""B""",808556266,60.6,SOUTHERN AFRICA
Njabulo Mabuza,South Africa,"""Stub""",1081249733,60.6,SOUTHERN AFRICA
Themba Masuku,South Africa,"""Start""",1092838946,60.6,SOUTHERN AFRICA
Charles Myeza,South Africa,"""Stub""",1112285121,60.6,SOUTHERN AFRICA
Ben Nsibandze,South Africa,"""Stub""",1100374538,60.6,SOUTHERN AFRICA
Jackson Abugo,South Sudan,"""Stub""",1095291739,10.9,EASTERN AFRICA
Anisia Achieng,South Sudan,"""Start""",1101103198,10.9,EASTERN AFRICA
Emmanuel Adil Anthony,South Sudan,"""Start""",1112647227,10.9,EASTERN AFRICA
Africano Mande Gedima,South Sudan,"""C""",1115247401,10.9,EASTERN AFRICA
Angelo Dayu Agor,South Sudan,"""Stub""",1078042589,10.9,EASTERN AFRICA
Morris Yel Akol,South Sudan,"""Stub""",1084078778,10.9,EASTERN AFRICA
Wol Akec Akol,South Sudan,"""Stub""",1093916563,10.9,EASTERN AFRICA
Deng Deng Akon,South Sudan,"""Stub""",1107221543,10.9,EASTERN AFRICA
Mayol Kur Akuei,South Sudan,"""Stub""",1044511023,10.9,EASTERN AFRICA
Obuch Ojwok Akuo,South Sudan,"""Stub""",1065212992,10.9,EASTERN AFRICA
Albino Bol,South Sudan,"""Stub""",1105090334,10.9,EASTERN AFRICA
Jacob Aligo,South Sudan,"""Stub""",1095292336,10.9,EASTERN AFRICA
Paul Malong Awan,South Sudan,"""C""",1105447742,10.9,EASTERN AFRICA
Ayaa Benjamin Warille,South Sudan,"""Stub""",1113514909,10.9,EASTERN AFRICA
Joseph Bakosoro,South Sudan,"""Stub""",1113578914,10.9,EASTERN AFRICA
Francis Barsan,South Sudan,"""Stub""",1078637416,10.9,EASTERN AFRICA
Tito Biel,South Sudan,"""Start""",1055829953,10.9,EASTERN AFRICA
Abraham Makoi Bol,South Sudan,"""Stub""",919546351,10.9,EASTERN AFRICA
Theresa Anyuat Bola,South Sudan,"""Stub""",1090872160,10.9,EASTERN AFRICA
Mary Boyoi,South Sudan,"""Start""",1104061850,10.9,EASTERN AFRICA
Paul Lodu Bureng,South Sudan,"""Stub""",1086320016,10.9,EASTERN AFRICA
Cirino Hiteng Ofuho,South Sudan,"""Start""",1106297094,10.9,EASTERN AFRICA
Nyandeng Malek Deliech,South Sudan,"""Start""",1090872164,10.9,EASTERN AFRICA
Deng Deng Akuei,South Sudan,"""Stub""",919471963,10.9,EASTERN AFRICA
William Deng Nhial,South Sudan,"""C""",1114800318,10.9,EASTERN AFRICA
Aldo Deng,South Sudan,"""Start""",1032863130,10.9,EASTERN AFRICA
Ronald Ruai Deng,South Sudan,"""Stub""",919609685,10.9,EASTERN AFRICA
Teker Riek Dong,South Sudan,"""Stub""",918811425,10.9,EASTERN AFRICA
John Malish Dujuk,South Sudan,"""Stub""",1108659929,10.9,EASTERN AFRICA
George Echom,South Sudan,"""Start""",1067331237,10.9,EASTERN AFRICA
Baptist Sabit Frances,South Sudan,"""Stub""",1068382948,10.9,EASTERN AFRICA
Taban Deng Gai,South Sudan,"""GA""",1113427102,10.9,EASTERN AFRICA
Jacob Kuwinsuk Gale,South Sudan,"""Stub""",1108503934,10.9,EASTERN AFRICA
Joseph Garang,South Sudan,"""Start""",1099266151,10.9,EASTERN AFRICA
Isaac Cleto Hassan,South Sudan,"""Stub""",1099791155,10.9,EASTERN AFRICA
Rezik Zechariah Hassan,South Sudan,"""Stub""",949043206,10.9,EASTERN AFRICA
Sarah Cleto Hassan,South Sudan,"""Start""",1111889684,10.9,EASTERN AFRICA
Emmanuel Ija,South Sudan,"""Stub""",1095984007,10.9,EASTERN AFRICA
Aggrey Jaden,South Sudan,"""Start""",1059224881,10.9,EASTERN AFRICA
Chol Tong Mayay Jang,South Sudan,"""Stub""",888292366,10.9,EASTERN AFRICA
Timothy Taban Juch,South Sudan,"""Stub""",1058136616,10.9,EASTERN AFRICA
Michael Roberto Kenyi,South Sudan,"""Stub""",1087319671,10.9,EASTERN AFRICA
Salva Kiir Mayardit,South Sudan,"""C""",1115281646,10.9,EASTERN AFRICA
Peter Bol Koang,South Sudan,"""Stub""",918743234,10.9,EASTERN AFRICA
Clement Wani Konga,South Sudan,"""Stub""",1102830572,10.9,EASTERN AFRICA
Baba Medan Konya,South Sudan,"""Stub""",919549108,10.9,EASTERN AFRICA
Kuol Deim Kuol,South Sudan,"""Stub""",1006056090,10.9,EASTERN AFRICA
Samson L. Kwaje,South Sudan,"""Start""",1055834802,10.9,EASTERN AFRICA
Felix Ladu,South Sudan,"""Stub""",1091814441,10.9,EASTERN AFRICA
Paterno Legge,South Sudan,"""Stub""",1075466143,10.9,EASTERN AFRICA
Stephen Lemi Lokuron,South Sudan,"""Stub""",1075465380,10.9,EASTERN AFRICA
Natisio Loluke,South Sudan,"""Stub""",919628419,10.9,EASTERN AFRICA
Joseph Lual Acuil,South Sudan,"""Start""",1063289231,10.9,EASTERN AFRICA
Vincent Kujo Lubong,South Sudan,"""Stub""",1069101167,10.9,EASTERN AFRICA
Mabior Garang De-Mabior,South Sudan,"""Start""",1113657913,10.9,EASTERN AFRICA
Mary Karlino Madut,South Sudan,"""Stub""",1094131882,10.9,EASTERN AFRICA
Simon Mijok Majak,South Sudan,"""Stub""",1100729735,10.9,EASTERN AFRICA
Madang Majok,South Sudan,"""Stub""",930031820,10.9,EASTERN AFRICA
Abraham Gum Makuach,South Sudan,"""Stub""",1112713366,10.9,EASTERN AFRICA
Juma Ali Malou,South Sudan,"""Stub""",919560655,10.9,EASTERN AFRICA
Mary Mawai,South Sudan,"""Stub""",1105243093,10.9,EASTERN AFRICA
James Ajongo Mawut,South Sudan,"""Stub""",1093453653,10.9,EASTERN AFRICA
Peter Mayen,South Sudan,"""Stub""",1109187939,10.9,EASTERN AFRICA
Juliet Raphael Michael,South Sudan,"""Stub""",1094131128,10.9,EASTERN AFRICA
John Peter Miskin,South Sudan,"""Stub""",1091499255,10.9,EASTERN AFRICA
Afikaano Monday,South Sudan,"""Stub""",919576350,10.9,EASTERN AFRICA
Joseph Monytuil,South Sudan,"""Stub""",1103909978,10.9,EASTERN AFRICA
Hellen Murshali,South Sudan,"""Stub""",1103920974,10.9,EASTERN AFRICA
Paulino Matip Nhial,South Sudan,"""GA""",1109450057,10.9,EASTERN AFRICA
Elias Waya Nyipuoc,South Sudan,"""Start""",960248404,10.9,EASTERN AFRICA
Rebecca Joshua Okwaci,South Sudan,"""Start""",1078883066,10.9,EASTERN AFRICA
Nathaniel Oyet,South Sudan,"""Stub""",1113434840,10.9,EASTERN AFRICA
Joseph Nyiegele Pacifo,South Sudan,"""Stub""",929980362,10.9,EASTERN AFRICA
Bona Panek,South Sudan,"""Stub""",919581650,10.9,EASTERN AFRICA
Ajonye Paperture,South Sudan,"""Stub""",1024512303,10.9,EASTERN AFRICA
Paulino Lukudu Obede,South Sudan,"""Stub""",1105374820,10.9,EASTERN AFRICA
Simon Kun Puoch,South Sudan,"""Stub""",1032614087,10.9,EASTERN AFRICA
Patrick Raphael,South Sudan,"""Stub""",918739405,10.9,EASTERN AFRICA
Richard Remo,South Sudan,"""Stub""",1068134189,10.9,EASTERN AFRICA
Ruben Madol Arol Kachuol,South Sudan,"""Start""",1096745777,10.9,EASTERN AFRICA
Adil Athanasio Surrur,South Sudan,"""Stub""",1106626605,10.9,EASTERN AFRICA
John Lodu Tombe,South Sudan,"""Stub""",1075472084,10.9,EASTERN AFRICA
Tong Akeen Ngor,South Sudan,"""Stub""",1049724514,10.9,EASTERN AFRICA
Dier Tong Ngor,South Sudan,"""Stub""",1110997068,10.9,EASTERN AFRICA
Michael Tongun,South Sudan,"""Stub""",1080331759,10.9,EASTERN AFRICA
James Tor Monybuny,South Sudan,"""Start""",1005891533,10.9,EASTERN AFRICA
Rin Tuec,South Sudan,"""Stub""",919609346,10.9,EASTERN AFRICA
Efisio Kon Uguak,South Sudan,"""Stub""",1075404348,10.9,EASTERN AFRICA
Augustino Jadalla Wani,South Sudan,"""Stub""",1094862433,10.9,EASTERN AFRICA
Manasseh Lomole Waya,South Sudan,"""Stub""",1096606367,10.9,EASTERN AFRICA
Juma Saeed Worju,South Sudan,"""Stub""",967664366,10.9,EASTERN AFRICA
Justin Yak,South Sudan,"""Stub""",1110072478,10.9,EASTERN AFRICA
Claro Abánades López,Spain,"""FA""",1113779647,47.4,SOUTHERN EUROPE
Joaquín Abarca,Spain,"""Stub""",1033407869,47.4,SOUTHERN EUROPE
Domingo de Acassuso,Spain,"""Start""",1093900852,47.4,SOUTHERN EUROPE
Pedro Acedo Penco,Spain,"""Stub""",1084146623,47.4,SOUTHERN EUROPE
Sofía Acedo Reyes,Spain,"""Start""",1082213275,47.4,SOUTHERN EUROPE
Rodolfo Aínsa,Spain,"""Stub""",1101221364,47.4,SOUTHERN EUROPE
Luis Alarcón de la Lastra,Spain,"""C""",1104137934,47.4,SOUTHERN EUROPE
Gil Álvarez Carrillo de Albornoz,Spain,"""C""",1097643747,47.4,SOUTHERN EUROPE
Luis Almarcha Hernández,Spain,"""Start""",1068994303,47.4,SOUTHERN EUROPE
Alonso III Fonseca,Spain,"""Start""",1095942154,47.4,SOUTHERN EUROPE
Ana Alós,Spain,"""Start""",1101011811,47.4,SOUTHERN EUROPE
